#ZVView-data-copy:  19-May-2020 12:14:55
#=======================================
#
#name:   28-NI-0(D,X)29-CU-61,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  143
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         18.41         0.44       0.0198       0.0023  # 1997,S.Takacs+           ## D4045009  #dY:11.6%  
          18.6          0.3         0.02        0.002  # 2013,A.Hermanne+         ## D4282007  #dY:10.0%  
          18.7          1.4       0.0202       0.0022  # 2013,A.Hermanne+         ## D4282042  #dY:10.9%  
         18.71          0.4       0.0194       0.0022  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
         19.01         0.37       0.0195       0.0022  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
          19.3         0.33       0.0186       0.0021  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
          19.3          0.3        0.018        0.002  # 2007,A.Hermanne+         ## D4182003  #dY:11.1%  
         19.58          0.3       0.0186       0.0021  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
         19.87         0.28       0.0187       0.0021  # 1997,S.Takacs+           ## D4045009  #dY:11.2%  
          19.9          0.3        0.019        0.002  # 2013,A.Hermanne+         ## D4282007  #dY:10.5%  
         20.15         0.25       0.0188       0.0022  # 1997,S.Takacs+           ## D4045009  #dY:11.7%  
          20.3          1.2        0.016        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:12.5%  
          20.4          0.2        0.017        0.002  # 2007,A.Hermanne+         ## D4182003  #dY:11.8%  
          20.4          1.1       0.0154       0.0017  # 2013,A.Hermanne+         ## D4282019  #dY:11.0%  
          20.5          1.3        0.012        0.001  # 2013,A.Hermanne+         ## D4282052  #dY:8.3%   
          21.4          1.2       0.0219       0.0024  # 2013,A.Hermanne+         ## D4282042  #dY:11.0%  
          22.7            1       0.0142       0.0016  # 2013,A.Hermanne+         ## D4282019  #dY:11.3%  
            23          1.2        0.011        0.001  # 2013,A.Hermanne+         ## D4282052  #dY:9.1%   
          23.5            1        0.016        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:12.5%  
          23.8            1       0.0213       0.0023  # 2013,A.Hermanne+         ## D4282042  #dY:10.8%  
          24.9          0.9       0.0144       0.0016  # 2013,A.Hermanne+         ## D4282019  #dY:11.1%  
          25.4            1        0.011        0.001  # 2013,A.Hermanne+         ## D4282052  #dY:9.1%   
          26.1          0.9       0.0151       0.0017  # 2013,A.Hermanne+         ## D4282042  #dY:11.3%  
          26.5          0.9        0.018        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:11.1%  
          26.9          0.9       0.0142       0.0016  # 2013,A.Hermanne+         ## D4282019  #dY:11.3%  
          27.6          0.9        0.014        0.002  # 2013,A.Hermanne+         ## D4282052  #dY:14.3%  
          28.3          0.8       0.0172       0.0019  # 2013,A.Hermanne+         ## D4282042  #dY:11.0%  
          28.8          0.8        0.015       0.0017  # 2013,A.Hermanne+         ## D4282019  #dY:11.3%  
          29.2          0.8        0.017        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:11.8%  
          29.6          0.8        0.016        0.002  # 2013,A.Hermanne+         ## D4282052  #dY:12.5%  
          30.3          0.7       0.0212       0.0023  # 2013,A.Hermanne+         ## D4282042  #dY:10.8%  
          30.6          0.8       0.0151       0.0017  # 2013,A.Hermanne+         ## D4282019  #dY:11.3%  
          31.6          0.7        0.013        0.001  # 2013,A.Hermanne+         ## D4282052  #dY:7.7%   
          31.7          0.7        0.016        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:12.5%  
          32.3          0.7       0.0136       0.0015  # 2013,A.Hermanne+         ## D4282019  #dY:11.0%  
          32.3          0.6       0.0199       0.0022  # 2013,A.Hermanne+         ## D4282042  #dY:11.1%  
          33.5          0.6        0.013        0.001  # 2013,A.Hermanne+         ## D4282052  #dY:7.7%   
            34          0.7       0.0132       0.0015  # 2013,A.Hermanne+         ## D4282019  #dY:11.4%  
          34.1          0.6        0.016        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:12.5%  
          34.1          0.5       0.0169       0.0019  # 2013,A.Hermanne+         ## D4282042  #dY:11.2%  
          35.3          0.5        0.009        0.001  # 2013,A.Hermanne+         ## D4282052  #dY:11.1%  
          35.7          0.6       0.0128       0.0014  # 2013,A.Hermanne+         ## D4282019  #dY:10.9%  
          35.9          0.4         0.02       0.0022  # 2013,A.Hermanne+         ## D4282042  #dY:11.0%  
          36.4          0.5        0.014        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:14.3%  
          37.2          0.6       0.0094        0.001  # 2013,A.Hermanne+         ## D4282019  #dY:10.6%  
          37.4          0.4        0.012        0.001  # 2013,A.Hermanne+         ## D4282052  #dY:8.3%   
          38.2          0.4       0.0116       0.0013  # 2013,A.Hermanne+         ## D4282042  #dY:11.2%  
          38.5          0.4        0.014        0.002  # 2013,A.Hermanne+         ## D4282031  #dY:14.3%  
          38.7          0.5       0.0106       0.0012  # 2013,A.Hermanne+         ## D4282019  #dY:11.3%  
          40.2          0.5       0.0101       0.0011  # 2013,A.Hermanne+         ## D4282019  #dY:10.9%  
          40.4          0.3       0.0084       0.0011  # 2013,A.Hermanne+         ## D4282042  #dY:13.1%  
          40.6          0.4        0.012        0.001  # 2013,A.Hermanne+         ## D4282031  #dY:8.3%   
          41.6          0.4       0.0105       0.0012  # 2013,A.Hermanne+         ## D4282019  #dY:11.4%  
          42.5          0.3       0.0111       0.0012  # 2013,A.Hermanne+         ## D4282042  #dY:10.8%  
          42.6          0.3        0.012        0.001  # 2013,A.Hermanne+         ## D4282031  #dY:8.3%   
          43.1          0.4       0.0096       0.0011  # 2013,A.Hermanne+         ## D4282019  #dY:11.5%  
          44.4          0.3       0.0087        0.001  # 2013,A.Hermanne+         ## D4282019  #dY:11.5%  
          44.5          0.3         0.01        0.001  # 2013,A.Hermanne+         ## D4282031  #dY:10.0%  
          44.5          0.2        0.012       0.0013  # 2013,A.Hermanne+         ## D4282042  #dY:10.8%  
          45.7          0.3       0.0092        0.001  # 2013,A.Hermanne+         ## D4282019  #dY:10.9%  
          46.3          0.2         0.01        0.001  # 2013,A.Hermanne+         ## D4282031  #dY:10.0%  
          46.4          0.2       0.0067       0.0009  # 2013,A.Hermanne+         ## D4282042  #dY:13.4%  
            47          0.3       0.0085       0.0009  # 2013,A.Hermanne+         ## D4282019  #dY:10.6%  
          48.1          0.2         0.01        0.001  # 2013,A.Hermanne+         ## D4282031  #dY:10.0%  
          48.3          0.2       0.0082       0.0009  # 2013,A.Hermanne+         ## D4282019  #dY:11.0%  
          48.3          0.2       0.0135       0.0015  # 2013,A.Hermanne+         ## D4282042  #dY:11.1%  
          49.6          0.2       0.0076       0.0008  # 2013,A.Hermanne+         ## D4282019  #dY:10.5%  
          49.8          0.2        0.008        0.001  # 2013,A.Hermanne+         ## D4282031  #dY:12.5%  
//
#-------------------------------------------------------------------------------
