#ZVView-data-copy:   5-Apr-2020 18:11:01
#=======================================
#
#name:   28-NI-0(D,X)25-MN-54,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  104
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          28.3          0.8       0.0095       0.0012  # 2007,S.Takacs+           ## D4178013  #dY:12.6%  
          28.3          0.8        0.014        0.002  # 2013,A.Hermanne+         ## D4282034  #dY:14.3%  
          28.7         0.56       0.0094       0.0032  # 2013,N.Amjed+            ## D4288003  #dY:34.0%  
          28.8          0.8         0.01        0.001  # 2013,A.Hermanne+         ## D4282010  #dY:10.0%  
          29.2          0.8       0.0136       0.0015  # 2013,A.Hermanne+         ## D4282022  #dY:11.0%  
          29.5          0.7       0.0153       0.0019  # 2007,S.Takacs+           ## D4178013  #dY:12.4%  
          29.6          0.8        0.017       0.0019  # 2013,A.Hermanne+         ## D4282045  #dY:11.2%  
          30.2         0.49       0.0172      0.00261  # 2013,N.Amjed+            ## D4288003  #dY:15.2%  
          30.3          0.7         0.02        0.002  # 2013,A.Hermanne+         ## D4282034  #dY:10.0%  
          30.6          0.8        0.018        0.002  # 2013,A.Hermanne+         ## D4282010  #dY:11.1%  
          31.6          0.7       0.0203       0.0022  # 2013,A.Hermanne+         ## D4282045  #dY:10.8%  
          31.7          0.7       0.0196       0.0022  # 2013,A.Hermanne+         ## D4282022  #dY:11.2%  
          31.7         0.42       0.0186       0.0029  # 2013,N.Amjed+            ## D4288003  #dY:15.6%  
          32.3          0.7        0.022        0.002  # 2013,A.Hermanne+         ## D4282010  #dY:9.1%   
          32.3          0.6        0.025        0.003  # 2013,A.Hermanne+         ## D4282034  #dY:12.0%  
          32.4          0.7       0.0223       0.0029  # 2007,S.Takacs+           ## D4178013  #dY:13.0%  
          33.1         0.35       0.0217      0.00322  # 2013,N.Amjed+            ## D4288003  #dY:14.8%  
          33.5          0.6       0.0229       0.0025  # 2013,A.Hermanne+         ## D4282045  #dY:10.9%  
          33.7          0.7       0.0263       0.0035  # 2007,S.Takacs+           ## D4178013  #dY:13.3%  
            34          0.7        0.026        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:11.5%  
          34.1          0.6       0.0251       0.0028  # 2013,A.Hermanne+         ## D4282022  #dY:11.2%  
          34.1          0.5        0.028        0.003  # 2013,A.Hermanne+         ## D4282034  #dY:10.7%  
          34.4         0.29       0.0231      0.00334  # 2013,N.Amjed+            ## D4288003  #dY:14.5%  
          35.1          0.6       0.0254       0.0033  # 2007,S.Takacs+           ## D4178013  #dY:13.0%  
          35.3          0.5       0.0295       0.0032  # 2013,A.Hermanne+         ## D4282045  #dY:10.8%  
          35.7          0.6        0.028        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:10.7%  
          35.8         0.22       0.0261      0.00423  # 2013,N.Amjed+            ## D4288003  #dY:16.2%  
          35.9          0.4         0.03        0.003  # 2013,A.Hermanne+         ## D4282034  #dY:10.0%  
          36.4          0.5       0.0279       0.0031  # 2013,A.Hermanne+         ## D4282022  #dY:11.1%  
          36.6          0.6       0.0292       0.0041  # 2007,S.Takacs+           ## D4178013  #dY:14.0%  
            37         0.16         0.03      0.00447  # 2013,N.Amjed+            ## D4288003  #dY:14.9%  
          37.2          0.6        0.028        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:10.7%  
          37.4          0.4       0.0314       0.0035  # 2013,A.Hermanne+         ## D4282045  #dY:11.1%  
          37.8          0.6       0.0292       0.0035  # 2007,S.Takacs+           ## D4178013  #dY:12.0%  
          38.2          0.4        0.032        0.004  # 2013,A.Hermanne+         ## D4282034  #dY:12.5%  
          38.3          0.1       0.0243      0.00358  # 2013,N.Amjed+            ## D4288003  #dY:14.7%  
          38.5          0.4       0.0296       0.0033  # 2013,A.Hermanne+         ## D4282022  #dY:11.1%  
          38.6          0.5       0.0291       0.0039  # 2007,S.Takacs+           ## D4178013  #dY:13.4%  
          38.7          0.5         0.03        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:10.0%  
          39.4         0.04       0.0329      0.00499  # 2013,N.Amjed+            ## D4288003  #dY:15.2%  
          39.6          0.4       0.0285       0.0031  # 2013,A.Hermanne+         ## D4282045  #dY:10.9%  
          39.7         0.03       0.0268       0.0043  # 2013,N.Amjed+            ## D4288003  #dY:16.0%  
          39.9         0.02       0.0315      0.00526  # 2013,N.Amjed+            ## D4288003  #dY:16.7%  
          40.2          0.5         0.03        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:10.0%  
          40.4          0.3        0.031        0.003  # 2013,A.Hermanne+         ## D4282034  #dY:9.7%   
          40.6          0.4       0.0319       0.0035  # 2013,A.Hermanne+         ## D4282022  #dY:11.0%  
          41.6          0.4        0.027        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:11.1%  
          41.7          0.5       0.0267       0.0039  # 2007,S.Takacs+           ## D4178013  #dY:14.6%  
          41.7          0.3         0.03       0.0033  # 2013,A.Hermanne+         ## D4282045  #dY:11.0%  
          42.5          0.5       0.0261       0.0032  # 2007,S.Takacs+           ## D4178013  #dY:12.3%  
          42.5          0.3        0.029        0.003  # 2013,A.Hermanne+         ## D4282034  #dY:10.3%  
          42.6          0.3        0.031       0.0034  # 2013,A.Hermanne+         ## D4282022  #dY:11.0%  
          43.1          0.4        0.026        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:11.5%  
          43.7          0.3       0.0248       0.0027  # 2013,A.Hermanne+         ## D4282045  #dY:10.9%  
          43.9          0.4       0.0223       0.0033  # 2007,S.Takacs+           ## D4178013  #dY:14.8%  
          44.4          0.4       0.0237       0.0034  # 2007,S.Takacs+           ## D4178013  #dY:14.3%  
          44.4          0.3        0.025        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:12.0%  
          44.5          0.3       0.0288       0.0032  # 2013,A.Hermanne+         ## D4282022  #dY:11.1%  
          44.5          0.2        0.027        0.003  # 2013,A.Hermanne+         ## D4282034  #dY:11.1%  
          45.7          0.3        0.024        0.003  # 2013,A.Hermanne+         ## D4282010  #dY:12.5%  
          45.7          0.2       0.0232       0.0026  # 2013,A.Hermanne+         ## D4282045  #dY:11.2%  
          46.3          0.2       0.0274        0.003  # 2013,A.Hermanne+         ## D4282022  #dY:10.9%  
          46.4          0.2        0.023        0.003  # 2013,A.Hermanne+         ## D4282034  #dY:13.0%  
          46.5          0.4       0.0206       0.0033  # 2007,S.Takacs+           ## D4178013  #dY:16.0%  
            47          0.3        0.022        0.002  # 2013,A.Hermanne+         ## D4282010  #dY:9.1%   
          47.5          0.4       0.0214       0.0029  # 2007,S.Takacs+           ## D4178013  #dY:13.6%  
          47.6          0.2       0.0213       0.0023  # 2013,A.Hermanne+         ## D4282045  #dY:10.8%  
          48.1          0.2       0.0232       0.0026  # 2013,A.Hermanne+         ## D4282022  #dY:11.2%  
          48.3          0.2        0.021        0.002  # 2013,A.Hermanne+         ## D4282010  #dY:9.5%   
          48.3          0.2        0.021        0.002  # 2013,A.Hermanne+         ## D4282034  #dY:9.5%   
          48.5          0.4       0.0186       0.0025  # 2007,S.Takacs+           ## D4178013  #dY:13.4%  
          49.5          0.2       0.0208       0.0023  # 2013,A.Hermanne+         ## D4282045  #dY:11.1%  
          49.6          0.2         0.02        0.002  # 2013,A.Hermanne+         ## D4282010  #dY:10.0%  
          49.8          0.2       0.0214       0.0024  # 2013,A.Hermanne+         ## D4282022  #dY:11.2%  
//
#-------------------------------------------------------------------------------
