#ZVView-data-copy:  26-Apr-2020 11:19:09
#=======================================
#
#name:   29-CU-0(D,X)30-ZN-62,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  58
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         40.52         0.42       0.0252       0.0029  # 2006,S.Takacs+           ## D4176003  #dY:11.5%  
          42.1          0.4        0.023       0.0026  # 2006,S.Takacs+           ## D4176003  #dY:11.3%  
         42.99         0.38       0.0226       0.0026  # 2006,S.Takacs+           ## D4176003  #dY:11.5%  
          43.8            0         0.23            0  # 1950,F.O.Bartell+        ## P0069003             
          44.8         0.36       0.0209       0.0024  # 2006,S.Takacs+           ## D4176003  #dY:11.5%  
         45.84         0.35       0.0203       0.0023  # 2006,S.Takacs+           ## D4176003  #dY:11.3%  
          46.9         0.33        0.019       0.0022  # 2006,S.Takacs+           ## D4176003  #dY:11.6%  
         47.92         0.32       0.0188       0.0022  # 2006,S.Takacs+           ## D4176003  #dY:11.7%  
          48.8            0        0.201            0  # 1950,F.O.Bartell+        ## P0069003             
         48.95          0.3       0.0182       0.0021  # 2006,S.Takacs+           ## D4176003  #dY:11.5%  
          54.1            0        0.151            0  # 1950,F.O.Bartell+        ## P0069003             
          73.5            0        0.112            0  # 1950,F.O.Bartell+        ## P0069003             
            90            0       0.0866            0  # 1950,F.O.Bartell+        ## P0069003             
           115            0       0.0612            0  # 1950,F.O.Bartell+        ## P0069003             
           132            0       0.0582            0  # 1950,F.O.Bartell+        ## P0069003             
           154            0       0.0488            0  # 1950,F.O.Bartell+        ## P0069003             
           172            0       0.0432            0  # 1950,F.O.Bartell+        ## P0069003             
           187            0       0.0418            0  # 1950,F.O.Bartell+        ## P0069003             
          20.3            0      0.00368      0.00049  # 2006,M.Nakao+            ## E1988007  #dY:13.3%  
         21.54            0      0.00628      0.00083  # 2006,M.Nakao+            ## E1988007  #dY:13.2%  
         22.75            0      0.00971      0.00133  # 2006,M.Nakao+            ## E1988007  #dY:13.7%  
         24.31            0       0.0136       0.0019  # 2006,M.Nakao+            ## E1988007  #dY:14.0%  
         24.92            0       0.0154       0.0021  # 2006,M.Nakao+            ## E1988007  #dY:13.6%  
         25.44            0       0.0169       0.0023  # 2006,M.Nakao+            ## E1988007  #dY:13.6%  
         26.88            0       0.0236       0.0032  # 2006,M.Nakao+            ## E1988007  #dY:13.6%  
         27.45            0        0.025       0.0034  # 2006,M.Nakao+            ## E1988007  #dY:13.6%  
         27.92            0       0.0251       0.0033  # 2006,M.Nakao+            ## E1988007  #dY:13.1%  
         29.28            0       0.0316       0.0042  # 2006,M.Nakao+            ## E1988007  #dY:13.3%  
         29.81            0       0.0328       0.0044  # 2006,M.Nakao+            ## E1988007  #dY:13.4%  
         30.26            0       0.0329       0.0044  # 2006,M.Nakao+            ## E1988007  #dY:13.4%  
         31.53            0       0.0316       0.0042  # 2006,M.Nakao+            ## E1988007  #dY:13.3%  
         32.04            0       0.0377       0.0051  # 2006,M.Nakao+            ## E1988007  #dY:13.5%  
         32.46            0       0.0365       0.0048  # 2006,M.Nakao+            ## E1988007  #dY:13.2%  
         33.68            0       0.0373        0.005  # 2006,M.Nakao+            ## E1988007  #dY:13.4%  
         34.15            0       0.0377       0.0051  # 2006,M.Nakao+            ## E1988007  #dY:13.5%  
         34.31            0      0.03851      0.00522  # 2006,M.Nakao+            ## E1988007  #dY:13.6%  
         35.19            0      0.03829      0.00519  # 2006,M.Nakao+            ## E1988007  #dY:13.6%  
         36.04            0      0.03773      0.00511  # 2006,M.Nakao+            ## E1988007  #dY:13.5%  
         36.89            0      0.03655      0.00495  # 2006,M.Nakao+            ## E1988007  #dY:13.5%  
         37.72            0      0.03359      0.00455  # 2006,M.Nakao+            ## E1988007  #dY:13.5%  
         38.54            0      0.03315      0.00449  # 2006,M.Nakao+            ## E1988007  #dY:13.5%  
         39.35            0      0.03128      0.00425  # 2006,M.Nakao+            ## E1988007  #dY:13.6%  
         40.15            0      0.02945      0.00399  # 2006,M.Nakao+            ## E1988007  #dY:13.5%  
         40.99            0      0.02772      0.00356  # 2006,M.Nakao+            ## E1988007  #dY:12.8%  
         43.68            0       0.0254      0.00348  # 2006,M.Nakao+            ## E1988007  #dY:13.7%  
         44.74            0      0.02254       0.0029  # 2006,M.Nakao+            ## E1988007  #dY:12.9%  
         45.78            0        0.021       0.0029  # 2006,M.Nakao+            ## E1988007  #dY:13.8%  
         46.89            0      0.02068      0.00284  # 2006,M.Nakao+            ## E1988007  #dY:13.7%  
         48.27            0      0.01964      0.00269  # 2006,M.Nakao+            ## E1988007  #dY:13.7%  
//
#-------------------------------------------------------------------------------
