#ZVView-data-copy:  22-Feb-2020 11:26:30
#=======================================
#
#name:   28-NI-0(D,X)27-CO-55,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  161
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         13.42         0.54      0.00697      0.00081  # 1997,S.Takacs+           ## D4045002  #dY:11.6%  
         13.79         0.49      0.00812      0.00093  # 1997,S.Takacs+           ## D4045002  #dY:11.5%  
          14.1          0.4       0.0074       0.0009  # 2007,S.Takacs+           ## D4178006  #dY:12.2%  
         14.15         0.86      0.00965       0.0011  # 1997,S.Takacs+           ## D4045002  #dY:11.4%  
         14.15          0.6      0.00736      0.00051  # 2016,A.R.Usman+          ## E2492002  #dY:6.9%   
          14.3          0.5       0.0075       0.0008  # 2013,A.Hermanne+         ## D4282002  #dY:10.7%  
         14.51         0.36      0.00812      0.00047  # 2016,M.Avrigeanu+        ## D0818012  #dY:5.8%   
         14.51          0.4       0.0111       0.0013  # 1997,S.Takacs+           ## D4045002  #dY:11.7%  
          14.6            0       0.0066       0.0008  # 1991,J.Zweit+            ## D4056003  #dY:12.1%  
         14.67         0.39      0.00869      0.00052  # 2016,M.Avrigeanu+        ## D0818012  #dY:6.0%   
         14.67         0.61      0.00817      0.00056  # 2016,A.R.Usman+          ## E2492002  #dY:6.9%   
         14.86         0.37       0.0125       0.0014  # 1997,S.Takacs+           ## D4045002  #dY:11.2%  
          15.1          0.4       0.0095       0.0011  # 2007,S.Takacs+           ## D4178006  #dY:11.6%  
         15.21         0.33       0.0128       0.0015  # 1997,S.Takacs+           ## D4045002  #dY:11.7%  
         15.48         0.57       0.0102       0.0007  # 2016,A.R.Usman+          ## E2492002  #dY:6.9%   
         15.55          0.3       0.0141       0.0016  # 1997,S.Takacs+           ## D4045002  #dY:11.3%  
         15.65         1.04       0.0126       0.0014  # 1997,S.Takacs+           ## D4045002  #dY:11.1%  
          15.8          0.4       0.0091        0.001  # 2013,A.Hermanne+         ## D4282002  #dY:11.0%  
         15.83         0.36      0.01109      0.00065  # 2016,M.Avrigeanu+        ## D0818012  #dY:5.9%   
         15.85         0.39      0.01113      0.00064  # 2016,M.Avrigeanu+        ## D0818012  #dY:5.8%   
         15.88         0.28       0.0148       0.0017  # 1997,S.Takacs+           ## D4045002  #dY:11.5%  
          15.9         0.95       0.0128       0.0014  # 1997,S.Takacs+           ## D4045002  #dY:10.9%  
            16          0.3       0.0116       0.0014  # 2007,S.Takacs+           ## D4178006  #dY:12.1%  
          16.2            0       0.0127       0.0011  # 1991,J.Zweit+            ## D4056003  #dY:8.7%   
         16.22         0.25       0.0154       0.0017  # 1997,S.Takacs+           ## D4045002  #dY:11.0%  
         16.23         0.86        0.015       0.0017  # 1997,S.Takacs+           ## D4045002  #dY:11.3%  
          16.5          1.5       0.0102       0.0011  # 2013,A.Hermanne+         ## D4282026  #dY:10.8%  
         16.55         0.78       0.0158       0.0018  # 1997,S.Takacs+           ## D4045002  #dY:11.4%  
         16.87         0.71       0.0161       0.0018  # 1997,S.Takacs+           ## D4045002  #dY:11.2%  
          16.9          0.3        0.014       0.0017  # 2007,S.Takacs+           ## D4178006  #dY:12.1%  
         17.14         0.35      0.01392      0.00081  # 2016,M.Avrigeanu+        ## D0818012  #dY:5.8%   
         17.19         0.65        0.017       0.0019  # 1997,S.Takacs+           ## D4045002  #dY:11.2%  
          17.3          0.4       0.0145       0.0016  # 2013,A.Hermanne+         ## D4282002  #dY:11.0%  
         17.45         0.54       0.0143        0.001  # 2016,A.R.Usman+          ## E2492002  #dY:7.0%   
          17.5         0.59        0.018        0.002  # 1997,S.Takacs+           ## D4045002  #dY:11.1%  
          17.6            0       0.0196       0.0023  # 1991,J.Zweit+            ## D4056003  #dY:11.7%  
          17.8          0.3       0.0161       0.0019  # 2007,S.Takacs+           ## D4178006  #dY:11.8%  
         17.81         0.54        0.019       0.0021  # 1997,S.Takacs+           ## D4045002  #dY:11.1%  
          17.9          1.2       0.0109       0.0012  # 2013,A.Hermanne+         ## D4282014  #dY:11.0%  
            18          0.5       0.0127       0.0014  # 2007,S.Takacs+           ## D4178006  #dY:11.0%  
          18.1         0.54        0.017       0.0012  # 2016,A.R.Usman+          ## E2492002  #dY:7.1%   
         18.11         0.49       0.0188       0.0021  # 1997,S.Takacs+           ## D4045002  #dY:11.2%  
         18.24         0.33      0.01659      0.00098  # 2016,M.Avrigeanu+        ## D0818012  #dY:5.9%   
         18.39         0.37      0.01674      0.00099  # 2016,M.Avrigeanu+        ## D0818012  #dY:5.9%   
         18.41         0.44       0.0203       0.0023  # 1997,S.Takacs+           ## D4045002  #dY:11.3%  
          18.6          0.3       0.0177       0.0021  # 2007,S.Takacs+           ## D4178006  #dY:11.9%  
          18.6          0.3       0.0175       0.0019  # 2013,A.Hermanne+         ## D4282002  #dY:10.9%  
          18.7          1.4       0.0154       0.0017  # 2013,A.Hermanne+         ## D4282037  #dY:11.0%  
         18.71          0.4       0.0208       0.0024  # 1997,S.Takacs+           ## D4045002  #dY:11.5%  
          18.9            0       0.0246       0.0032  # 1991,J.Zweit+            ## D4056003  #dY:13.0%  
         19.01         0.37       0.0219       0.0025  # 1997,S.Takacs+           ## D4045002  #dY:11.4%  
         19.25         0.34      0.01935      0.00117  # 2016,M.Avrigeanu+        ## D0818012  #dY:6.0%   
          19.3         0.33       0.0224       0.0025  # 1997,S.Takacs+           ## D4045002  #dY:11.2%  
         19.31         0.33        0.018       0.0012  # 2016,A.R.Usman+          ## E2492002  #dY:6.7%   
          19.4          0.3       0.0186       0.0022  # 2007,S.Takacs+           ## D4178006  #dY:11.8%  
         19.58          0.3       0.0231       0.0026  # 1997,S.Takacs+           ## D4045002  #dY:11.3%  
         19.59         0.34      0.01937      0.00112  # 2016,M.Avrigeanu+        ## D0818012  #dY:5.8%   
         19.87         0.28       0.0242       0.0027  # 1997,S.Takacs+           ## D4045002  #dY:11.2%  
          19.9          0.3       0.0201       0.0022  # 2013,A.Hermanne+         ## D4282002  #dY:10.9%  
         20.15         0.25       0.0253       0.0029  # 1997,S.Takacs+           ## D4045002  #dY:11.5%  
          20.2          0.3       0.0201       0.0024  # 2007,S.Takacs+           ## D4178006  #dY:11.9%  
          20.3          1.2       0.0175       0.0019  # 2013,A.Hermanne+         ## D4282026  #dY:10.9%  
          20.4          1.1       0.0168       0.0018  # 2013,A.Hermanne+         ## D4282014  #dY:10.7%  
         20.67         0.51       0.0207       0.0014  # 2016,A.R.Usman+          ## E2492002  #dY:6.8%   
          21.4          1.2       0.0211       0.0023  # 2013,A.Hermanne+         ## D4282037  #dY:10.9%  
         21.75         0.51       0.0216       0.0015  # 2016,A.R.Usman+          ## E2492002  #dY:6.9%   
         21.94         0.51       0.0236       0.0016  # 2016,A.R.Usman+          ## E2492002  #dY:6.8%   
          22.7            1       0.0188       0.0021  # 2013,A.Hermanne+         ## D4282014  #dY:11.2%  
         23.04         0.48       0.0215       0.0015  # 2016,A.R.Usman+          ## E2492002  #dY:7.0%   
          23.3          0.4       0.0216       0.0024  # 2007,S.Takacs+           ## D4178006  #dY:11.1%  
          23.5            1       0.0208       0.0023  # 2013,A.Hermanne+         ## D4282026  #dY:11.1%  
         23.71         0.49       0.0227       0.0017  # 2016,A.R.Usman+          ## E2492002  #dY:7.5%   
          23.8            1       0.0229       0.0025  # 2013,A.Hermanne+         ## D4282037  #dY:10.9%  
          24.9          0.9       0.0204       0.0023  # 2007,S.Takacs+           ## D4178006  #dY:11.3%  
          24.9          0.9       0.0214       0.0024  # 2013,A.Hermanne+         ## D4282014  #dY:11.2%  
          26.1          0.9       0.0212       0.0023  # 2013,A.Hermanne+         ## D4282037  #dY:10.8%  
          26.2          0.8       0.0198       0.0023  # 2007,S.Takacs+           ## D4178006  #dY:11.6%  
          26.5          0.9       0.0181        0.002  # 2013,A.Hermanne+         ## D4282026  #dY:11.0%  
          26.9          0.9       0.0174       0.0019  # 2013,A.Hermanne+         ## D4282014  #dY:10.9%  
          28.3          0.8       0.0162       0.0019  # 2007,S.Takacs+           ## D4178006  #dY:11.7%  
          28.3          0.8       0.0182        0.002  # 2013,A.Hermanne+         ## D4282037  #dY:11.0%  
          28.8          0.8       0.0167       0.0018  # 2013,A.Hermanne+         ## D4282014  #dY:10.8%  
          29.2          0.4        0.018        0.002  # 2007,S.Takacs+           ## D4178006  #dY:11.1%  
          29.2          0.8       0.0147       0.0016  # 2013,A.Hermanne+         ## D4282026  #dY:10.9%  
          29.5          0.7       0.0152       0.0018  # 2007,S.Takacs+           ## D4178006  #dY:11.8%  
          30.3          0.7       0.0143       0.0016  # 2013,A.Hermanne+         ## D4282037  #dY:11.2%  
          30.6          0.8       0.0137       0.0015  # 2013,A.Hermanne+         ## D4282014  #dY:10.9%  
          31.7          0.7       0.0108       0.0012  # 2013,A.Hermanne+         ## D4282026  #dY:11.1%  
          32.3          0.7       0.0116       0.0013  # 2013,A.Hermanne+         ## D4282014  #dY:11.2%  
          32.3          0.6       0.0124       0.0014  # 2013,A.Hermanne+         ## D4282037  #dY:11.3%  
          32.4          0.7       0.0115       0.0013  # 2007,S.Takacs+           ## D4178006  #dY:11.3%  
          33.7          0.7       0.0103       0.0012  # 2007,S.Takacs+           ## D4178006  #dY:11.7%  
            34          0.7       0.0106       0.0012  # 2013,A.Hermanne+         ## D4282014  #dY:11.3%  
          34.1          0.6       0.0087        0.001  # 2013,A.Hermanne+         ## D4282026  #dY:11.5%  
          34.1          0.5       0.0111       0.0012  # 2013,A.Hermanne+         ## D4282037  #dY:10.8%  
          35.1          0.6       0.0086        0.001  # 2007,S.Takacs+           ## D4178006  #dY:11.6%  
          35.7          0.6       0.0101       0.0011  # 2013,A.Hermanne+         ## D4282014  #dY:10.9%  
          35.9          0.4       0.0097       0.0011  # 2013,A.Hermanne+         ## D4282037  #dY:11.3%  
          36.4          0.5       0.0073       0.0008  # 2013,A.Hermanne+         ## D4282026  #dY:11.0%  
          36.6          0.6       0.0086        0.001  # 2007,S.Takacs+           ## D4178006  #dY:11.6%  
          37.2          0.6       0.0087        0.001  # 2013,A.Hermanne+         ## D4282014  #dY:11.5%  
          37.8          0.6       0.0081        0.001  # 2007,S.Takacs+           ## D4178006  #dY:12.3%  
          38.2          0.4        0.009        0.001  # 2013,A.Hermanne+         ## D4282037  #dY:11.1%  
          38.5          0.4        0.007       0.0008  # 2013,A.Hermanne+         ## D4282026  #dY:11.4%  
          38.6          0.5        0.008       0.0009  # 2007,S.Takacs+           ## D4178006  #dY:11.2%  
          38.7          0.5       0.0087        0.001  # 2013,A.Hermanne+         ## D4282014  #dY:11.5%  
          40.2          0.5       0.0081       0.0009  # 2013,A.Hermanne+         ## D4282014  #dY:11.1%  
          40.4          0.3        0.008       0.0009  # 2013,A.Hermanne+         ## D4282037  #dY:11.2%  
          40.6          0.4       0.0072       0.0008  # 2013,A.Hermanne+         ## D4282026  #dY:11.1%  
          41.6          0.4       0.0083       0.0009  # 2013,A.Hermanne+         ## D4282014  #dY:10.8%  
          41.7          0.5       0.0075       0.0009  # 2007,S.Takacs+           ## D4178006  #dY:12.0%  
          42.5          0.5       0.0071       0.0008  # 2007,S.Takacs+           ## D4178006  #dY:11.3%  
          42.5          0.3       0.0081       0.0009  # 2013,A.Hermanne+         ## D4282037  #dY:11.1%  
          42.6          0.3       0.0073       0.0008  # 2013,A.Hermanne+         ## D4282026  #dY:11.0%  
          43.1          0.4       0.0081       0.0009  # 2013,A.Hermanne+         ## D4282014  #dY:11.1%  
          43.9          0.4       0.0073       0.0009  # 2007,S.Takacs+           ## D4178006  #dY:12.3%  
          44.4          0.4       0.0074       0.0009  # 2007,S.Takacs+           ## D4178006  #dY:12.2%  
          44.4          0.3       0.0088        0.001  # 2013,A.Hermanne+         ## D4282014  #dY:11.4%  
          44.5          0.3       0.0077       0.0009  # 2013,A.Hermanne+         ## D4282026  #dY:11.7%  
          44.5          0.2       0.0086        0.001  # 2013,A.Hermanne+         ## D4282037  #dY:11.6%  
          45.7          0.3       0.0085       0.0009  # 2013,A.Hermanne+         ## D4282014  #dY:10.6%  
          46.3          0.2       0.0083       0.0009  # 2013,A.Hermanne+         ## D4282026  #dY:10.8%  
          46.4          0.2       0.0091        0.001  # 2013,A.Hermanne+         ## D4282037  #dY:11.0%  
          46.5          0.4       0.0079       0.0009  # 2007,S.Takacs+           ## D4178006  #dY:11.4%  
            47          0.3        0.009        0.001  # 2013,A.Hermanne+         ## D4282014  #dY:11.1%  
          47.5          0.4        0.009       0.0011  # 2007,S.Takacs+           ## D4178006  #dY:12.2%  
          48.1          0.2       0.0088        0.001  # 2013,A.Hermanne+         ## D4282026  #dY:11.4%  
          48.3          0.2       0.0098       0.0011  # 2013,A.Hermanne+         ## D4282014  #dY:11.2%  
          48.3          0.2       0.0099       0.0011  # 2013,A.Hermanne+         ## D4282037  #dY:11.1%  
          48.5          0.4       0.0094       0.0011  # 2007,S.Takacs+           ## D4178006  #dY:11.7%  
          49.6          0.2       0.0099       0.0011  # 2013,A.Hermanne+         ## D4282014  #dY:11.1%  
          49.8          0.2       0.0105       0.0012  # 2013,A.Hermanne+         ## D4282026  #dY:11.4%  
//
#-------------------------------------------------------------------------------
