#ZVView-data-copy:  22-Feb-2020 17:40:40
#=======================================
#
#name:   28-NI-0(D,X)27-CO-60,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  99
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          32.3          0.6       0.0118       0.0013  # 2013,A.Hermanne+         ## D4282041  #dY:11.0%  
          32.4          0.7       0.0141       0.0053  # 2007,S.Takacs+           ## D4178010  #dY:37.6%  
          33.5          0.6       0.0061       0.0007  # 2013,A.Hermanne+         ## D4282051  #dY:11.5%  
          33.7          0.7       0.0122       0.0061  # 2007,S.Takacs+           ## D4178010  #dY:50.0%  
            34          0.7       0.0178        0.002  # 2013,A.Hermanne+         ## D4282018  #dY:11.2%  
          34.1          0.6       0.0066       0.0009  # 2013,A.Hermanne+         ## D4282030  #dY:13.6%  
          34.1          0.5       0.0114       0.0012  # 2013,A.Hermanne+         ## D4282041  #dY:10.5%  
          35.1          0.6        0.028       0.0076  # 2007,S.Takacs+           ## D4178010  #dY:27.1%  
          35.3          0.5       0.0093        0.001  # 2013,A.Hermanne+         ## D4282051  #dY:10.8%  
          35.7          0.6       0.0174       0.0019  # 2013,A.Hermanne+         ## D4282018  #dY:10.9%  
          35.9          0.4       0.0107       0.0012  # 2013,A.Hermanne+         ## D4282041  #dY:11.2%  
          36.4          0.5        0.008        0.001  # 2013,A.Hermanne+         ## D4282030  #dY:12.5%  
          36.6          0.6       0.0321       0.0093  # 2007,S.Takacs+           ## D4178010  #dY:29.0%  
          37.2          0.6       0.0138       0.0015  # 2013,A.Hermanne+         ## D4282018  #dY:10.9%  
          37.4          0.4       0.0069       0.0008  # 2013,A.Hermanne+         ## D4282051  #dY:11.6%  
          37.8          0.6       0.0325       0.0061  # 2007,S.Takacs+           ## D4178010  #dY:18.8%  
          38.2          0.4       0.0107       0.0012  # 2013,A.Hermanne+         ## D4282041  #dY:11.2%  
          38.5          0.4       0.0053       0.0007  # 2013,A.Hermanne+         ## D4282030  #dY:13.2%  
          38.6          0.5       0.0405       0.0097  # 2007,S.Takacs+           ## D4178010  #dY:24.0%  
          38.7          0.5       0.0129       0.0014  # 2013,A.Hermanne+         ## D4282018  #dY:10.9%  
          39.6          0.4        0.006       0.0007  # 2013,A.Hermanne+         ## D4282051  #dY:11.7%  
          40.2          0.5       0.0128       0.0014  # 2013,A.Hermanne+         ## D4282018  #dY:10.9%  
          40.4          0.3       0.0111       0.0012  # 2013,A.Hermanne+         ## D4282041  #dY:10.8%  
          40.6          0.4       0.0061       0.0008  # 2013,A.Hermanne+         ## D4282030  #dY:13.1%  
          41.6          0.4       0.0169       0.0019  # 2013,A.Hermanne+         ## D4282018  #dY:11.2%  
          41.7          0.5        0.048       0.0114  # 2007,S.Takacs+           ## D4178010  #dY:23.8%  
          41.7          0.3       0.0069       0.0008  # 2013,A.Hermanne+         ## D4282051  #dY:11.6%  
          42.5          0.5       0.0492       0.0075  # 2007,S.Takacs+           ## D4178010  #dY:15.2%  
          42.5          0.3       0.0081       0.0009  # 2013,A.Hermanne+         ## D4282041  #dY:11.1%  
          42.6          0.3       0.0049       0.0006  # 2013,A.Hermanne+         ## D4282030  #dY:12.2%  
          43.1          0.4       0.0084       0.0009  # 2013,A.Hermanne+         ## D4282018  #dY:10.7%  
          43.7          0.3       0.0051       0.0006  # 2013,A.Hermanne+         ## D4282051  #dY:11.8%  
          43.9          0.4       0.0683       0.0129  # 2007,S.Takacs+           ## D4178010  #dY:18.9%  
          44.4          0.4       0.0628       0.0125  # 2007,S.Takacs+           ## D4178010  #dY:19.9%  
          44.4          0.3       0.0075       0.0008  # 2013,A.Hermanne+         ## D4282018  #dY:10.7%  
          44.5          0.3       0.0037       0.0005  # 2013,A.Hermanne+         ## D4282030  #dY:13.5%  
          44.5          0.2       0.0097       0.0011  # 2013,A.Hermanne+         ## D4282041  #dY:11.3%  
          45.7          0.3       0.0068       0.0007  # 2013,A.Hermanne+         ## D4282018  #dY:10.3%  
          45.7          0.2       0.0047       0.0005  # 2013,A.Hermanne+         ## D4282051  #dY:10.6%  
          46.3          0.2       0.0044       0.0006  # 2013,A.Hermanne+         ## D4282030  #dY:13.6%  
          46.4          0.2       0.0018       0.0002  # 2013,A.Hermanne+         ## D4282041  #dY:11.1%  
          46.5          0.4       0.0708       0.0189  # 2007,S.Takacs+           ## D4178010  #dY:26.7%  
            47          0.3       0.0046       0.0005  # 2013,A.Hermanne+         ## D4282018  #dY:10.9%  
          47.5          0.4       0.0663       0.0108  # 2007,S.Takacs+           ## D4178010  #dY:16.3%  
          47.6          0.2        0.005       0.0005  # 2013,A.Hermanne+         ## D4282051  #dY:10.0%  
          48.1          0.2       0.0069       0.0009  # 2013,A.Hermanne+         ## D4282030  #dY:13.0%  
          48.3          0.2       0.0089        0.001  # 2013,A.Hermanne+         ## D4282018  #dY:11.2%  
          48.3          0.2       0.0091        0.001  # 2013,A.Hermanne+         ## D4282041  #dY:11.0%  
          48.5          0.4       0.0788       0.0119  # 2007,S.Takacs+           ## D4178010  #dY:15.1%  
          49.5          0.2       0.0062       0.0007  # 2013,A.Hermanne+         ## D4282051  #dY:11.3%  
          49.6          0.2       0.0227       0.0025  # 2013,A.Hermanne+         ## D4282018  #dY:11.0%  
          49.8          0.2       0.0078        0.001  # 2013,A.Hermanne+         ## D4282030  #dY:12.8%  
//
#-------------------------------------------------------------------------------
