#ZVView-data-copy:  19-Mar-2020 07:05:21
#=======================================
#
#name:   29-CU-0(D,X)30-ZN-65,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  88
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         17.98         0.39        0.251        0.031  # 1996,S.Takacs+           ## D4044005  #dY:12.4%  
         18.24         0.37        0.244         0.03  # 1996,S.Takacs+           ## D4044005  #dY:12.3%  
          18.5         0.35        0.237        0.029  # 1996,S.Takacs+           ## D4044005  #dY:12.2%  
          18.6         0.15      0.22936      0.01559  # 2014,M.U.Khandaker+      ## E2467003  #dY:6.8%   
         18.75         0.34        0.238        0.029  # 1996,S.Takacs+           ## D4044005  #dY:12.2%  
         19.01         0.32        0.225        0.027  # 1996,S.Takacs+           ## D4044005  #dY:12.0%  
         19.26          0.3        0.223        0.027  # 1996,S.Takacs+           ## D4044005  #dY:12.1%  
         19.43         0.15       0.2077      0.01412  # 2014,M.U.Khandaker+      ## E2467003  #dY:6.8%   
         19.51         0.29        0.219        0.027  # 1996,S.Takacs+           ## D4044005  #dY:12.3%  
         19.75         0.28        0.219        0.027  # 1996,S.Takacs+           ## D4044005  #dY:12.3%  
         19.99         0.26        0.207        0.025  # 1996,S.Takacs+           ## D4044005  #dY:12.1%  
         20.24         0.25        0.201        0.024  # 1996,S.Takacs+           ## D4044005  #dY:11.9%  
         20.24         0.14      0.19651      0.01336  # 2014,M.U.Khandaker+      ## E2467003  #dY:6.8%   
          20.7          0.4       0.1933       0.0232  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
         21.01         0.14      0.17687      0.01203  # 2014,M.U.Khandaker+      ## E2467003  #dY:6.8%   
         22.85         0.13      0.13419      0.00913  # 2014,M.U.Khandaker+      ## E2467003  #dY:6.8%   
          25.5          0.4        0.108        0.013  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          25.6          1.7       0.1067       0.0128  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          26.8          1.6       0.0888       0.0107  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          30.1          1.3       0.0643       0.0077  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          31.5          1.2       0.0603       0.0072  # 2001,S.Takacs+           ## D4081007  #dY:11.9%  
          32.9          1.1       0.0508       0.0061  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          34.3            1       0.0488       0.0059  # 2001,S.Takacs+           ## D4081007  #dY:12.1%  
          35.6          0.9       0.0416        0.005  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          37.1          0.8       0.0406       0.0049  # 2001,S.Takacs+           ## D4081007  #dY:12.1%  
          39.1          0.7       0.0369       0.0044  # 2001,S.Takacs+           ## D4081007  #dY:11.9%  
          40.5          0.6       0.0326       0.0039  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          42.1          0.6       0.0314       0.0038  # 2001,S.Takacs+           ## D4081007  #dY:12.1%  
            43          0.5       0.0309       0.0037  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          44.8          0.5        0.028       0.0034  # 2001,S.Takacs+           ## D4081007  #dY:12.1%  
          45.8          0.4       0.0271       0.0033  # 2001,S.Takacs+           ## D4081007  #dY:12.2%  
          46.9          0.4        0.026       0.0031  # 2001,S.Takacs+           ## D4081007  #dY:11.9%  
          47.9          0.4        0.025        0.003  # 2001,S.Takacs+           ## D4081007  #dY:12.0%  
          48.9          0.3       0.0261       0.0031  # 2001,S.Takacs+           ## D4081007  #dY:11.9%  
//
#-------------------------------------------------------------------------------
