#ZVView-data-copy:  22-Feb-2020 11:39:27
#=======================================
#
#name:   28-NI-0(D,X)28-NI-57,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  160
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          16.9          0.3       0.0034       0.0004  # 2007,S.Takacs+           ## D4178005  #dY:11.8%  
         17.14         0.35       0.0037      0.00023  # 2016,M.Avrigeanu+        ## D0818006  #dY:6.2%   
         17.19         0.65      0.00486       0.0006  # 1997,S.Takacs+           ## D4045006  #dY:12.3%  
          17.3          0.4       0.0035       0.0004  # 2013,A.Hermanne+         ## D4282006  #dY:11.4%  
          17.5         0.59      0.00513      0.00063  # 1997,S.Takacs+           ## D4045006  #dY:12.3%  
          17.6            0       0.0034       0.0003  # 1991,J.Zweit+            ## D4056003  #dY:8.8%   
          17.7          1.5       0.0034       0.0004  # 2013,A.Hermanne+         ## D4282047  #dY:11.8%  
          17.8          0.3       0.0039       0.0005  # 2007,S.Takacs+           ## D4178005  #dY:12.8%  
         17.81         0.54      0.00499      0.00063  # 1997,S.Takacs+           ## D4045006  #dY:12.6%  
          17.9          1.2       0.0036       0.0004  # 2013,A.Hermanne+         ## D4282013  #dY:11.1%  
            18          0.5       0.0037       0.0005  # 2007,S.Takacs+           ## D4178005  #dY:13.5%  
         18.11         0.49       0.0053      0.00069  # 1997,S.Takacs+           ## D4045006  #dY:13.0%  
         18.24         0.33      0.00444      0.00028  # 2016,M.Avrigeanu+        ## D0818006  #dY:6.3%   
         18.39         0.37      0.00475      0.00031  # 2016,M.Avrigeanu+        ## D0818006  #dY:6.5%   
         18.41         0.44      0.00562      0.00069  # 1997,S.Takacs+           ## D4045006  #dY:12.3%  
          18.6          0.3       0.0048       0.0006  # 2007,S.Takacs+           ## D4178005  #dY:12.5%  
          18.6          0.3       0.0048       0.0005  # 2013,A.Hermanne+         ## D4282006  #dY:10.4%  
          18.7          1.4        0.005        0.001  # 2013,A.Hermanne+         ## D4282036  #dY:20.0%  
         18.71          0.4       0.0062      0.00077  # 1997,S.Takacs+           ## D4045006  #dY:12.4%  
          18.9            0        0.005       0.0005  # 1991,J.Zweit+            ## D4056003  #dY:10.0%  
         19.01         0.37      0.00608      0.00075  # 1997,S.Takacs+           ## D4045006  #dY:12.3%  
         19.25         0.34      0.00571      0.00036  # 2016,M.Avrigeanu+        ## D0818006  #dY:6.3%   
          19.3         0.33      0.00716      0.00086  # 1997,S.Takacs+           ## D4045006  #dY:12.0%  
          19.4          0.3       0.0058       0.0007  # 2007,S.Takacs+           ## D4178005  #dY:12.1%  
         19.58          0.3      0.00699      0.00084  # 1997,S.Takacs+           ## D4045006  #dY:12.0%  
         19.59         0.34      0.00657      0.00046  # 2016,M.Avrigeanu+        ## D0818006  #dY:7.0%   
         19.87         0.28      0.00784      0.00093  # 1997,S.Takacs+           ## D4045006  #dY:11.9%  
          19.9          0.3       0.0059       0.0006  # 2013,A.Hermanne+         ## D4282006  #dY:10.2%  
         20.15         0.25      0.00837      0.00106  # 1997,S.Takacs+           ## D4045006  #dY:12.7%  
          20.2          0.3       0.0075       0.0009  # 2007,S.Takacs+           ## D4178005  #dY:12.0%  
          20.3          1.2       0.0072       0.0009  # 2013,A.Hermanne+         ## D4282025  #dY:12.5%  
          20.4          1.1       0.0062       0.0007  # 2013,A.Hermanne+         ## D4282013  #dY:11.3%  
          20.5          1.3       0.0062       0.0007  # 2013,A.Hermanne+         ## D4282047  #dY:11.3%  
          21.4          1.2         0.01        0.002  # 2013,A.Hermanne+         ## D4282036  #dY:20.0%  
          22.7            1        0.012        0.001  # 2013,A.Hermanne+         ## D4282013  #dY:8.3%   
            23          1.2        0.011        0.001  # 2013,A.Hermanne+         ## D4282047  #dY:9.1%   
          23.3          0.4       0.0153       0.0018  # 2007,S.Takacs+           ## D4178005  #dY:11.8%  
          23.5            1        0.019        0.002  # 2013,A.Hermanne+         ## D4282025  #dY:10.5%  
          23.8            1         0.02        0.002  # 2013,A.Hermanne+         ## D4282036  #dY:10.0%  
          24.9          0.9        0.023        0.003  # 2013,A.Hermanne+         ## D4282013  #dY:13.0%  
          25.4            1        0.026        0.003  # 2013,A.Hermanne+         ## D4282047  #dY:11.5%  
          26.1          0.9        0.032        0.003  # 2013,A.Hermanne+         ## D4282036  #dY:9.4%   
          26.5          0.9        0.032        0.004  # 2013,A.Hermanne+         ## D4282025  #dY:12.5%  
          26.9          0.9        0.033        0.004  # 2013,A.Hermanne+         ## D4282013  #dY:12.1%  
          27.6          0.9        0.039        0.004  # 2013,A.Hermanne+         ## D4282047  #dY:10.3%  
          28.3          0.8        0.044        0.005  # 2013,A.Hermanne+         ## D4282036  #dY:11.4%  
          28.8          0.8        0.043        0.005  # 2013,A.Hermanne+         ## D4282013  #dY:11.6%  
          29.2          0.4       0.0387       0.0044  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
          29.2          0.8        0.045        0.005  # 2013,A.Hermanne+         ## D4282025  #dY:11.1%  
          29.5          0.7       0.0438        0.005  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
          29.6          0.8        0.044        0.005  # 2013,A.Hermanne+         ## D4282047  #dY:11.4%  
          30.3          0.7        0.053        0.006  # 2013,A.Hermanne+         ## D4282036  #dY:11.3%  
          30.6          0.8        0.053        0.006  # 2013,A.Hermanne+         ## D4282013  #dY:11.3%  
          31.6          0.7        0.051        0.006  # 2013,A.Hermanne+         ## D4282047  #dY:11.8%  
          31.7          0.7        0.055        0.006  # 2013,A.Hermanne+         ## D4282025  #dY:10.9%  
          32.3          0.7        0.057        0.006  # 2013,A.Hermanne+         ## D4282013  #dY:10.5%  
          32.3          0.6        0.063        0.007  # 2013,A.Hermanne+         ## D4282036  #dY:11.1%  
          32.4          0.7       0.0556       0.0063  # 2007,S.Takacs+           ## D4178005  #dY:11.3%  
          33.5          0.6        0.052        0.006  # 2013,A.Hermanne+         ## D4282047  #dY:11.5%  
          33.7          0.7       0.0633       0.0073  # 2007,S.Takacs+           ## D4178005  #dY:11.5%  
            34          0.7        0.066        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.6%  
          34.1          0.6        0.063        0.007  # 2013,A.Hermanne+         ## D4282025  #dY:11.1%  
          34.1          0.5        0.068        0.007  # 2013,A.Hermanne+         ## D4282036  #dY:10.3%  
          35.1          0.6       0.0611        0.007  # 2007,S.Takacs+           ## D4178005  #dY:11.5%  
          35.3          0.5        0.061        0.007  # 2013,A.Hermanne+         ## D4282047  #dY:11.5%  
          35.7          0.6        0.068        0.008  # 2013,A.Hermanne+         ## D4282013  #dY:11.8%  
          35.9          0.4         0.07        0.008  # 2013,A.Hermanne+         ## D4282036  #dY:11.4%  
          36.4          0.5        0.065        0.007  # 2013,A.Hermanne+         ## D4282025  #dY:10.8%  
          36.6          0.6       0.0651       0.0074  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
          37.2          0.6        0.066        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.6%  
          37.4          0.4        0.065        0.007  # 2013,A.Hermanne+         ## D4282047  #dY:10.8%  
          38.2          0.4        0.071        0.008  # 2013,A.Hermanne+         ## D4282036  #dY:11.3%  
          38.5          0.4        0.062        0.007  # 2013,A.Hermanne+         ## D4282025  #dY:11.3%  
          38.6          0.5       0.0646       0.0073  # 2007,S.Takacs+           ## D4178005  #dY:11.3%  
          38.7          0.5        0.067        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.4%  
          39.6          0.4        0.058        0.006  # 2013,A.Hermanne+         ## D4282047  #dY:10.3%  
          40.2          0.5        0.068        0.008  # 2013,A.Hermanne+         ## D4282013  #dY:11.8%  
          40.4          0.3        0.067        0.007  # 2013,A.Hermanne+         ## D4282036  #dY:10.4%  
          40.6          0.4        0.062        0.007  # 2013,A.Hermanne+         ## D4282025  #dY:11.3%  
          41.6          0.4        0.064        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.9%  
          41.7          0.5       0.0622       0.0071  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
          41.7          0.3        0.061        0.007  # 2013,A.Hermanne+         ## D4282047  #dY:11.5%  
          42.5          0.5       0.0623       0.0071  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
          42.5          0.3        0.067        0.007  # 2013,A.Hermanne+         ## D4282036  #dY:10.4%  
          42.6          0.3        0.057        0.006  # 2013,A.Hermanne+         ## D4282025  #dY:10.5%  
          43.1          0.4        0.063        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:11.1%  
          43.7          0.3        0.055        0.006  # 2013,A.Hermanne+         ## D4282047  #dY:10.9%  
          43.9          0.4       0.0612       0.0069  # 2007,S.Takacs+           ## D4178005  #dY:11.3%  
          44.4          0.4       0.0594       0.0068  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
          44.4          0.3        0.061        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:11.5%  
          44.5          0.3        0.058        0.006  # 2013,A.Hermanne+         ## D4282025  #dY:10.3%  
          44.5          0.2        0.066        0.007  # 2013,A.Hermanne+         ## D4282036  #dY:10.6%  
          45.7          0.3        0.066        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.6%  
          45.7          0.2        0.057        0.006  # 2013,A.Hermanne+         ## D4282047  #dY:10.5%  
          46.3          0.2        0.058        0.006  # 2013,A.Hermanne+         ## D4282025  #dY:10.3%  
          46.4          0.2        0.064        0.007  # 2013,A.Hermanne+         ## D4282036  #dY:10.9%  
          46.5          0.4       0.0599       0.0068  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
            47          0.3        0.066        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.6%  
          47.5          0.4       0.0611       0.0069  # 2007,S.Takacs+           ## D4178005  #dY:11.3%  
          47.6          0.2        0.055        0.006  # 2013,A.Hermanne+         ## D4282047  #dY:10.9%  
          48.1          0.2        0.057        0.006  # 2013,A.Hermanne+         ## D4282025  #dY:10.5%  
          48.3          0.2        0.064        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.9%  
          48.3          0.2        0.066        0.007  # 2013,A.Hermanne+         ## D4282036  #dY:10.6%  
          48.5          0.4        0.058       0.0066  # 2007,S.Takacs+           ## D4178005  #dY:11.4%  
          49.5          0.2        0.059        0.006  # 2013,A.Hermanne+         ## D4282047  #dY:10.2%  
          49.6          0.2        0.064        0.007  # 2013,A.Hermanne+         ## D4282013  #dY:10.9%  
          49.8          0.2        0.059        0.007  # 2013,A.Hermanne+         ## D4282025  #dY:11.9%  
//
#-------------------------------------------------------------------------------
